text,label
Errore cedolino [SEP] Un tirocinante ha necessità di prolungare la durata del proprio contratto.,Risorse Umane
Richiesta ferie [SEP] Un dipendente chiede il rinnovo del contratto a tempo determinato.,Risorse Umane
Richiesta ferie [SEP] Un dipendente richiede smart-working per motivi familiari.,Risorse Umane
Aggiornamento benefit [SEP] Manca la documentazione necessaria per completare l’assunzione di un nuovo dipendente.,Risorse Umane
Errore cedolino [SEP] Ci sono incongruenze nei giorni di permesso registrati.,Risorse Umane
Errore cedolino [SEP] Il badge mensa non risulta attivo per alcuni dipendenti.,Risorse Umane
Errore cedolino [SEP] Un collaboratore esterno richiede rilascio badge temporaneo.,Risorse Umane
Aggiornamento benefit [SEP] Un tirocinante ha bisogno di estensione contratto.,Risorse Umane
Errore cedolino [SEP] Un dipendente ha richiesto la modalità di lavoro da remoto per esigenze familiari.,Risorse Umane
Errore cedolino [SEP] Alcuni dipendenti hanno riscontrato errori nei propri cedolini paga.,Risorse Umane
Aggiornamento benefit [SEP] Manca la documentazione necessaria per completare l’assunzione di un nuovo dipendente.,Risorse Umane
Errore cedolino [SEP] Occorre aggiornare le normative GDPR interne relative alla gestione del personale.,Risorse Umane
Richiesta ferie [SEP] È necessario aggiornare il mansionario del personale tecnico.,Risorse Umane
Aggiornamento benefit [SEP] Serve pubblicare il calendario ferie aziendale.,Risorse Umane
Aggiornamento benefit [SEP] I dati relativi ai benefit aziendali non risultano aggiornati nel sistema.,Risorse Umane
Errore cedolino [SEP] Gli orari previsti per le visite fiscali non sono ancora stati resi pubblici.,Risorse Umane
Errore cedolino [SEP] Un dipendente ha denunciato episodi di mobbing da parte del suo superiore diretto.,Risorse Umane
Aggiornamento benefit [SEP] Serve pubblicare il calendario ferie aziendale.,Risorse Umane
Aggiornamento benefit [SEP] Un tirocinante ha necessità di prolungare la durata del proprio contratto.,Risorse Umane
Aggiornamento benefit [SEP] Va pubblicato il piano ferie aziendale per la prossima stagione.,Risorse Umane
Aggiornamento benefit [SEP] Ci sono richieste ferie non ancora elaborate.,Risorse Umane
Richiesta ferie [SEP] È richiesta l’emissione di certificato di servizio.,Risorse Umane
Richiesta ferie [SEP] Ci sono incongruenze nei giorni di permesso registrati.,Risorse Umane
Richiesta ferie [SEP] Un badge di accesso è stato disabilitato per errore.,Risorse Umane
Richiesta ferie [SEP] Non è stato registrato lo straordinario di sabato.,Risorse Umane
Aggiornamento benefit [SEP] È richiesto un incontro urgente con il rappresentante sindacale.,Risorse Umane
Aggiornamento benefit [SEP] Occorre aggiornare le normative GDPR interne relative alla gestione del personale.,Risorse Umane
Errore cedolino [SEP] È stato richiesto il rilascio del certificato di servizio lavorativo.,Risorse Umane
Richiesta ferie [SEP] Occorre caricare i dati anagrafici nel nuovo gestionale.,Risorse Umane
Errore cedolino [SEP] Un tirocinante ha bisogno di estensione contratto.,Risorse Umane
Errore cedolino [SEP] Non risulta effettuato il rimborso per le spese sostenute in viaggio.,Risorse Umane
Errore cedolino [SEP] Ci sono richieste ferie non ancora elaborate.,Risorse Umane
Aggiornamento benefit [SEP] I documenti di inserimento non presentano tutte le firme necessarie.,Risorse Umane
Errore cedolino [SEP] Un tirocinante ha bisogno di estensione contratto.,Risorse Umane
Errore cedolino [SEP] Un dipendente ha chiesto di convertire il contratto a part-time.,Risorse Umane
Errore cedolino [SEP] Un dipendente ha richiesto la modalità di lavoro da remoto per esigenze familiari.,Risorse Umane
Aggiornamento benefit [SEP] È richiesto un incontro urgente con il rappresentante sindacale.,Risorse Umane
Aggiornamento benefit [SEP] Occorre avviare la procedura di maternità.,Risorse Umane
Errore cedolino [SEP] Un dipendente richiede smart-working per motivi familiari.,Risorse Umane
Richiesta ferie [SEP] I dati dei benefit non risultano aggiornati.,Risorse Umane
Aggiornamento benefit [SEP] Il piano di welfare aziendale va rinnovato in vista del nuovo anno fiscale.,Risorse Umane
Errore cedolino [SEP] Un dipendente richiede smart-working per motivi familiari.,Risorse Umane
Errore cedolino [SEP] I dati anagrafici dei dipendenti devono essere caricati nel nuovo gestionale.,Risorse Umane
Richiesta ferie [SEP] I dati anagrafici dei dipendenti devono essere caricati nel nuovo gestionale.,Risorse Umane
Aggiornamento benefit [SEP] Un dipendente chiede il rinnovo del contratto a tempo determinato.,Risorse Umane
Richiesta ferie [SEP] Sono state riscontrate anomalie nei giorni di permesso registrati.,Risorse Umane
Aggiornamento benefit [SEP] Non è stato registrato lo straordinario di sabato.,Risorse Umane
Errore cedolino [SEP] I dati relativi ai benefit aziendali non risultano aggiornati nel sistema.,Risorse Umane
Aggiornamento benefit [SEP] I moduli di formazione non risultano completati in piattaforma.,Risorse Umane
Errore cedolino [SEP] È richiesta la certificazione formazione sicurezza.,Risorse Umane
Errore cedolino [SEP] Occorre avviare la procedura di maternità.,Risorse Umane
Richiesta ferie [SEP] Un dipendente chiede il rinnovo del contratto a tempo determinato.,Risorse Umane
Richiesta ferie [SEP] È necessario aggiornare il mansionario del personale tecnico.,Risorse Umane
Errore cedolino [SEP] Un dipendente ha denunciato episodi di mobbing da parte del suo superiore diretto.,Risorse Umane
Errore cedolino [SEP] La valutazione annuale non è stata ancora caricata in HRMS.,Risorse Umane
Aggiornamento benefit [SEP] Un badge di accesso è stato disattivato erroneamente.,Risorse Umane
Aggiornamento benefit [SEP] Serve pubblicare il calendario ferie aziendale.,Risorse Umane
Richiesta ferie [SEP] Il badge mensa non risulta attivo per alcuni dipendenti.,Risorse Umane
Errore cedolino [SEP] È richiesta l’emissione di certificato di servizio.,Risorse Umane
Richiesta ferie [SEP] I dati dei benefit non risultano aggiornati.,Risorse Umane
Richiesta ferie [SEP] Un dipendente segnala mobbing da parte del superiore.,Risorse Umane
Richiesta ferie [SEP] I moduli di formazione non risultano completati in piattaforma.,Risorse Umane
Errore cedolino [SEP] Manca la documentazione necessaria per completare l’assunzione di un nuovo dipendente.,Risorse Umane
Richiesta ferie [SEP] I dati anagrafici dei dipendenti devono essere caricati nel nuovo gestionale.,Risorse Umane
Errore cedolino [SEP] È in arrivo la scadenza per la visita medica obbligatoria di controllo.,Risorse Umane
Errore cedolino [SEP] Il piano welfare deve essere rinnovato per il prossimo anno.,Risorse Umane
Richiesta ferie [SEP] Serve aggiornare la policy GDPR interno personale.,Risorse Umane
Errore cedolino [SEP] Alcuni moduli formativi risultano incompleti sulla piattaforma e-learning.,Risorse Umane
Richiesta ferie [SEP] Mancano le firme sui documenti di onboarding.,Risorse Umane
Errore cedolino [SEP] Alcuni moduli formativi risultano incompleti sulla piattaforma e-learning.,Risorse Umane
Aggiornamento benefit [SEP] Serve pubblicare il calendario ferie aziendale.,Risorse Umane
Richiesta ferie [SEP] È necessario aggiornare il mansionario del personale tecnico.,Risorse Umane
Aggiornamento benefit [SEP] Alcuni moduli formativi risultano incompleti sulla piattaforma e-learning.,Risorse Umane
Aggiornamento benefit [SEP] È necessario aggiornare le schede mansioni per il personale tecnico.,Risorse Umane
Aggiornamento benefit [SEP] Un collaboratore esterno richiede rilascio badge temporaneo.,Risorse Umane
Errore cedolino [SEP] Non è stato registrato lo straordinario di sabato.,Risorse Umane
Errore cedolino [SEP] Un dipendente chiede il rinnovo del contratto a tempo determinato.,Risorse Umane
Errore cedolino [SEP] Occorre aggiornare le normative GDPR interne relative alla gestione del personale.,Risorse Umane
Richiesta ferie [SEP] Il piano welfare deve essere rinnovato per il prossimo anno.,Risorse Umane
Richiesta ferie [SEP] Manca la documentazione necessaria per completare l’assunzione di un nuovo dipendente.,Risorse Umane
Aggiornamento benefit [SEP] Un dipendente ha richiesto la modalità di lavoro da remoto per esigenze familiari.,Risorse Umane
Aggiornamento benefit [SEP] Alcuni badge mensa non sono attivi per i dipendenti interessati.,Risorse Umane
Errore cedolino [SEP] Il piano welfare deve essere rinnovato per il prossimo anno.,Risorse Umane
Errore cedolino [SEP] Un dipendente richiede la trasformazione del contratto in part-time.,Risorse Umane
Richiesta ferie [SEP] Alcuni dipendenti segnalano errori nei cedolini.,Risorse Umane
Richiesta ferie [SEP] Non risulta effettuato il rimborso per le spese sostenute in viaggio.,Risorse Umane
Errore cedolino [SEP] È necessario aggiornare il mansionario del personale tecnico.,Risorse Umane
Aggiornamento benefit [SEP] È richiesto un confronto urgente con il rappresentante dei lavoratori.,Risorse Umane
Errore cedolino [SEP] Manca la documentazione per il nuovo assunto.,Risorse Umane
Errore cedolino [SEP] Manca la documentazione per il nuovo assunto.,Risorse Umane
Errore cedolino [SEP] È richiesta l’emissione di certificato di servizio.,Risorse Umane
Errore cedolino [SEP] Un dipendente richiede la trasformazione del contratto in part-time.,Risorse Umane
Richiesta ferie [SEP] È necessario aggiornare il mansionario del personale tecnico.,Risorse Umane
Aggiornamento benefit [SEP] Mancano le firme sui documenti di onboarding.,Risorse Umane
Errore cedolino [SEP] Non sono ancora stati pubblicati gli orari per le visite fiscali.,Risorse Umane
Richiesta ferie [SEP] Serve pubblicare il calendario ferie aziendale.,Risorse Umane
Richiesta ferie [SEP] Ci sono incongruenze nei giorni di permesso registrati.,Risorse Umane
Richiesta ferie [SEP] Non risulta elaborato il rimborso spese viaggio.,Risorse Umane
Errore cedolino [SEP] Bisogna avviare l’iter per il congedo di maternità.,Risorse Umane
Aggiornamento benefit [SEP] È necessario aggiornare le schede mansioni per il personale tecnico.,Risorse Umane
Aggiornamento benefit [SEP] I dati anagrafici dei dipendenti devono essere caricati nel nuovo gestionale.,Risorse Umane
Richiesta ferie [SEP] Sono state riscontrate anomalie nei giorni di permesso registrati.,Risorse Umane
Richiesta ferie [SEP] Un badge di accesso è stato disabilitato per errore.,Risorse Umane
Richiesta ferie [SEP] La scheda di valutazione annuale non è ancora stata caricata nel sistema HRMS.,Risorse Umane
Aggiornamento benefit [SEP] Un dipendente segnala mobbing da parte del superiore.,Risorse Umane
Richiesta ferie [SEP] Un collaboratore esterno ha chiesto l’attivazione temporanea di un badge di accesso.,Risorse Umane
Richiesta ferie [SEP] Serve pubblicare il calendario ferie aziendale.,Risorse Umane
Aggiornamento benefit [SEP] È richiesto un incontro urgente con il rappresentante sindacale.,Risorse Umane
Errore cedolino [SEP] Non sono ancora stati pubblicati gli orari per le visite fiscali.,Risorse Umane
Aggiornamento benefit [SEP] Un dipendente richiede la trasformazione del contratto in part-time.,Risorse Umane
Errore cedolino [SEP] Un collaboratore esterno richiede rilascio badge temporaneo.,Risorse Umane
Aggiornamento benefit [SEP] È in arrivo la scadenza per la visita medica obbligatoria di controllo.,Risorse Umane
Errore cedolino [SEP] Ci sono richieste ferie non ancora elaborate.,Risorse Umane
Aggiornamento benefit [SEP] Il piano di welfare aziendale va rinnovato in vista del nuovo anno fiscale.,Risorse Umane
Richiesta ferie [SEP] Un badge di accesso è stato disattivato erroneamente.,Risorse Umane
Errore cedolino [SEP] Un tirocinante ha bisogno di estensione contratto.,Risorse Umane
Errore cedolino [SEP] Un dipendente chiede il rinnovo del contratto a tempo determinato.,Risorse Umane
Aggiornamento benefit [SEP] Un dipendente ha denunciato episodi di mobbing da parte del suo superiore diretto.,Risorse Umane
Richiesta ferie [SEP] È in arrivo la scadenza per la visita medica obbligatoria di controllo.,Risorse Umane
Richiesta ferie [SEP] È richiesto un confronto urgente con il rappresentante dei lavoratori.,Risorse Umane
Richiesta ferie [SEP] Serve pubblicare il calendario ferie aziendale.,Risorse Umane
Richiesta ferie [SEP] È in arrivo la scadenza per la visita medica obbligatoria di controllo.,Risorse Umane
Errore cedolino [SEP] Ci sono richieste ferie non ancora elaborate.,Risorse Umane
Errore cedolino [SEP] Un dipendente ha richiesto la modalità di lavoro da remoto per esigenze familiari.,Risorse Umane
